Zeit  1 - Standardmessrate;WI 1;WI 2;WI 3;WI 4;WI 5;WI 6;WI 7;Temperatur;WI 8;DMS - innen (200 mm);DMS - auﬂen (350 mm);PMX_1 CH 3-4;PMX_1 CH 4-1;PMX_1 CH 4-2;PMX_1 CH 4-3;PMX_1 CH 4-4;PMX_1 dig in;PMX_1 dig out
8,540000406;0,000057;-0,0004;0,04832;-0,00019;0,00101;0,00419;0,02454;23,69;-0,00189;-1,237;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,560000407;0,000076;-0,0004;0,04832;-0,00019;0,00103;0,00419;0,02455;23,69;-0,00189;-1,238;15,93;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,580000408;0,000081;-0,0004;0,04832;-0,00019;0,00104;0,00418;0,02455;23,69;-0,00188;-1,233;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,600000408;0,000095;-0,0004;0,04832;-0,00019;0,00105;0,00418;0,02456;23,68;-0,00188;-1,224;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,620000409;0,00012;-0,0004;0,04832;-0,00019;0,00107;0,00418;0,02457;23,68;-0,00188;-1,223;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,64000041;0,00013;-0,0004;0,04832;-0,00019;0,00109;0,00419;0,02458;23,68;-0,00188;-1,23;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,660000411;0,00015;-0,0004;0,04832;-0,00019;0,0011;0,00419;0,02458;23,68;-0,00189;-1,241;15,93;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,680000412;0,00016;-0,0004;0,04832;-0,00019;0,00111;0,00419;0,02459;23,68;-0,00189;-1,243;15,93;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,700000413;0,00016;-0,0004;0,04832;-0,00019;0,00111;0,00419;0,02459;23,68;-0,00189;-1,239;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,720000414;0,00018;-0,0004;0,04832;-0,00019;0,00113;0,0042;0,0246;23,68;-0,00188;-1,235;15,96;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,740000415;0,0002;-0,00039;0,04832;-0,00019;0,00114;0,00422;0,02462;23,68;-0,00188;-1,24;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,760000416;0,00022;-0,00039;0,04832;-0,00019;0,00115;0,00425;0,02462;23,67;-0,00186;-1,248;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,780000417;0,00024;-0,00038;0,04832;-0,0002;0,00117;0,00428;0,02463;23,67;-0,00185;-1,252;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,800000418;0,00025;-0,00037;0,04833;-0,0002;0,00117;0,00431;0,02464;23,68;-0,00185;-1,253;15,98;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,820000419;0,00023;-0,00037;0,04833;-0,0002;0,00115;0,00432;0,02463;23,68;-0,00184;-1,256;15,98;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,84000042;0,0002;-0,00037;0,04833;-0,0002;0,00113;0,00433;0,02462;23,68;-0,00184;-1,262;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,860000421;0,00016;-0,00037;0,04833;-0,0002;0,00109;0,00433;0,02459;23,67;-0,00184;-1,271;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,880000422;0,000099;-0,00037;0,04833;-0,0002;0,00103;0,00432;0,02456;23,68;-0,00185;-1,279;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,900000423;0,000053;-0,00038;0,04833;-0,0002;0,00099;0,0043;0,02453;23,68;-0,00185;-1,276;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,920000424;0,000034;-0,00038;0,04833;-0,0002;0,00098;0,00428;0,02453;23,68;-0,00185;-1,267;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,940000425;0,000033;-0,00038;0,04833;-0,00019;0,00098;0,00426;0,02453;23,68;-0,00185;-1,263;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,960000426;0,000038;-0,00039;0,04832;-0,00019;0,00099;0,00423;0,02453;23,68;-0,00185;-1,268;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
8,980000427;0,000037;-0,00039;0,04832;-0,00019;0,00099;0,00422;0,02453;23,68;-0,00185;-1,273;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,000000427;0,00003;-0,00039;0,04832;-0,00019;0,00099;0,0042;0,02453;23,69;-0,00185;-1,269;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,020000428;0,00003;-0,00039;0,04832;-0,00018;0,001;0,00419;0,02453;23,69;-0,00185;-1,256;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,040000429;0,000045;-0,00039;0,04831;-0,00018;0,00102;0,00418;0,02454;23,7;-0,00185;-1,244;15,98;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,06000043;0,000063;-0,00038;0,04831;-0,00018;0,00104;0,00418;0,02455;23,7;-0,00185;-1,237;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,080000431;0,000084;-0,00038;0,04831;-0,00017;0,00106;0,00418;0,02457;23,7;-0,00184;-1,235;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,100000432;0,00012;-0,00038;0,04831;-0,00017;0,0011;0,00419;0,02459;23,7;-0,00184;-1,23;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,120000433;0,00017;-0,00038;0,04831;-0,00016;0,00113;0,00421;0,02461;23,7;-0,00183;-1,223;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,140000434;0,00021;-0,00038;0,04832;-0,00016;0,00117;0,00423;0,02463;23,69;-0,00182;-1,222;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,160000435;0,00027;-0,00038;0,04832;-0,00016;0,00121;0,00426;0,02465;23,69;-0,00181;-1,231;15,96;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,180000436;0,00028;-0,00037;0,04832;-0,00016;0,00121;0,00428;0,02465;23,68;-0,0018;-1,247;15,96;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,200000437;0,00028;-0,00037;0,04833;-0,00016;0,00121;0,00431;0,02465;23,68;-0,00179;-1,256;15,95;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,220000438;0,00028;-0,00037;0,04833;-0,00016;0,0012;0,00433;0,02465;23,68;-0,00179;-1,252;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,240000439;0,00026;-0,00036;0,04833;-0,00016;0,00118;0,00434;0,02464;23,68;-0,00179;-1,25;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,26000044;0,00022;-0,00036;0,04834;-0,00016;0,00114;0,00434;0,02462;23,68;-0,00179;-1,257;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,280000441;0,0002;-0,00036;0,04834;-0,00017;0,00112;0,00435;0,0246;23,68;-0,0018;-1,267;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,300000442;0,00017;-0,00036;0,04834;-0,00017;0,00109;0,00435;0,02458;23,68;-0,00181;-1,27;15,93;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,320000443;0,00014;-0,00036;0,04834;-0,00017;0,00106;0,00435;0,02456;23,68;-0,00181;-1,26;15,93;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,340000444;0,00012;-0,00036;0,04835;-0,00017;0,00105;0,00434;0,02455;23,68;-0,00181;-1,246;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,360000445;0,0001;-0,00036;0,04835;-0,00016;0,00103;0,00433;0,02455;23,68;-0,00181;-1,242;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,380000446;0,000074;-0,00036;0,04834;-0,00016;0,001;0,00431;0,02453;23,68;-0,00181;-1,248;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,400000446;0,000047;-0,00037;0,04834;-0,00016;0,00098;0,00429;0,02451;23,68;-0,00181;-1,257;15,91;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,420000447;0,000025;-0,00037;0,04834;-0,00016;0,00096;0,00428;0,0245;23,68;-0,00181;-1,262;15,91;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,440000448;0,00001;-0,00037;0,04834;-0,00016;0,00094;0,00425;0,02449;23,69;-0,00182;-1,258;15,91;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,460000449;0,000018;-0,00038;0,04834;-0,00015;0,00095;0,00423;0,02449;23,69;-0,00182;-1,255;15,91;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,48000045;0,00003;-0,00038;0,04833;-0,00015;0,00096;0,00421;0,0245;23,69;-0,00182;-1,257;15,91;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,500000451;0,000019;-0,00038;0,04833;-0,00015;0,00096;0,00419;0,0245;23,68;-0,00182;-1,265;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,520000452;0,000019;-0,00038;0,04833;-0,00014;0,00097;0,00418;0,0245;23,68;-0,00182;-1,269;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,540000453;0,000032;-0,00038;0,04833;-0,00014;0,00099;0,00417;0,02451;23,68;-0,00181;-1,266;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,560000454;0,000046;-0,00038;0,04833;-0,00014;0,00101;0,00417;0,02452;23,69;-0,00181;-1,256;15,95;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,580000455;0,000087;-0,00037;0,04833;-0,00014;0,00105;0,00417;0,02455;23,69;-0,00181;-1,246;15,95;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,600000456;0,00013;-0,00037;0,04832;-0,00014;0,00109;0,00418;0,02457;23,69;-0,00181;-1,249;15,95;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,620000457;0,00014;-0,00037;0,04832;-0,00014;0,00111;0,00419;0,02458;23,68;-0,00181;-1,258;15,95;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,640000458;0,00017;-0,00036;0,04832;-0,00014;0,00113;0,0042;0,02459;23,69;-0,0018;-1,262;15,95;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,660000459;0,00019;-0,00036;0,04833;-0,00014;0,00114;0,00423;0,0246;23,69;-0,00179;-1,26;15,96;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,68000046;0,00021;-0,00035;0,04833;-0,00014;0,00116;0,00425;0,02461;23,69;-0,00179;-1,259;15,95;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,700000461;0,00023;-0,00035;0,04833;-0,00014;0,00118;0,00428;0,02462;23,69;-0,00178;-1,261;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,720000462;0,00024;-0,00034;0,04833;-0,00014;0,00119;0,00431;0,02463;23,69;-0,00178;-1,27;15,93;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,740000463;0,00024;-0,00034;0,04834;-0,00015;0,00118;0,00433;0,02462;23,69;-0,00178;-1,273;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,760000464;0,00022;-0,00034;0,04834;-0,00014;0,00116;0,00434;0,02461;23,69;-0,00178;-1,269;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,780000465;0,0002;-0,00033;0,04834;-0,00014;0,00115;0,00435;0,02461;23,69;-0,00177;-1,262;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,800000465;0,00019;-0,00033;0,04835;-0,00014;0,00114;0,00437;0,02461;23,69;-0,00177;-1,255;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,820000466;0,00018;-0,00033;0,04835;-0,00014;0,00113;0,00437;0,0246;23,68;-0,00177;-1,252;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,840000467;0,00016;-0,00033;0,04835;-0,00014;0,00111;0,00438;0,02459;23,68;-0,00177;-1,254;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,860000468;0,00012;-0,00033;0,04835;-0,00014;0,00108;0,00438;0,02456;23,68;-0,00177;-1,258;16,01;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,880000469;0,000069;-0,00034;0,04835;-0,00014;0,00103;0,00436;0,02453;23,68;-0,00177;-1,266;16,02;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,90000047;0,000024;-0,00034;0,04834;-0,00014;0,00099;0,00434;0,0245;23,68;-0,00178;-1,275;16,01;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,920000471;-0,000024;-0,00035;0,04834;-0,00014;0,00094;0,00431;0,02447;23,68;-0,00178;-1,286;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,940000472;-0,000054;-0,00035;0,04834;-0,00014;0,00091;0,00428;0,02446;23,69;-0,00178;-1,288;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,960000473;-0,000066;-0,00035;0,04833;-0,00014;0,00091;0,00425;0,02446;23,69;-0,00179;-1,277;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
9,980000474;-0,000077;-0,00036;0,04833;-0,00013;0,0009;0,00423;0,02446;23,7;-0,00179;-1,263;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,00000047;-0,000063;-0,00036;0,04833;-0,00013;0,00092;0,0042;0,02447;23,7;-0,00179;-1,252;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,02000048;-0,000025;-0,00036;0,04833;-0,00012;0,00096;0,00418;0,02449;23,7;-0,00179;-1,247;16,02;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,04000048;0,000011;-0,00037;0,04833;-0,00012;0,00099;0,00417;0,02451;23,7;-0,00179;-1,246;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,06000048;0,000052;-0,00037;0,04833;-0,00012;0,00103;0,00418;0,02453;23,7;-0,00179;-1,241;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,08000048;0,0001;-0,00037;0,04833;-0,00011;0,00108;0,00419;0,02456;23,7;-0,00178;-1,231;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,10000048;0,00015;-0,00036;0,04833;-0,00011;0,00112;0,0042;0,02458;23,7;-0,00177;-1,221;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,12000048;0,00018;-0,00036;0,04833;-0,00012;0,00115;0,00422;0,0246;23,7;-0,00177;-1,219;16,04;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,14000048;0,0002;-0,00035;0,04833;-0,00012;0,00116;0,00424;0,02461;23,69;-0,00176;-1,227;16,05;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,16000048;0,00022;-0,00035;0,04833;-0,00012;0,00118;0,00427;0,02461;23,68;-0,00175;-1,233;16,05;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,18000048;0,00023;-0,00034;0,04833;-0,00013;0,00118;0,0043;0,02461;23,68;-0,00174;-1,233;16,05;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,20000048;0,00024;-0,00034;0,04834;-0,00013;0,00118;0,00432;0,02461;23,68;-0,00173;-1,233;16,05;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,22000049;0,00026;-0,00034;0,04834;-0,00013;0,0012;0,00434;0,02462;23,68;-0,00172;-1,234;16,04;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,24000049;0,00026;-0,00033;0,04834;-0,00013;0,0012;0,00437;0,02462;23,69;-0,00172;-1,238;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,26000049;0,00027;-0,00033;0,04834;-0,00012;0,00119;0,00439;0,02462;23,68;-0,00171;-1,24;16,02;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,28000049;0,00025;-0,00033;0,04835;-0,00012;0,00117;0,00441;0,0246;23,68;-0,00171;-1,239;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,30000049;0,0002;-0,00034;0,04835;-0,00013;0,00112;0,00441;0,02457;23,68;-0,00172;-1,238;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,32000049;0,00015;-0,00034;0,04835;-0,00013;0,00107;0,0044;0,02454;23,68;-0,00172;-1,238;16,04;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,34000049;0,000094;-0,00034;0,04835;-0,00013;0,00102;0,00438;0,02451;23,68;-0,00173;-1,241;16,04;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,36000049;0,000039;-0,00035;0,04835;-0,00012;0,00097;0,00436;0,02447;23,68;-0,00173;-1,249;16,05;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,38000049;0,000015;-0,00035;0,04835;-0,00012;0,00095;0,00434;0,02446;23,68;-0,00173;-1,252;16,05;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,40000049;0,00000174;-0,00035;0,04835;-0,00012;0,00094;0,00432;0,02446;23,68;-0,00173;-1,254;16,06;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,42000049;-0,000016;-0,00035;0,04835;-0,00011;0,00093;0,00429;0,02446;23,68;-0,00173;-1,258;16,05;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,4400005;-0,00003;-0,00036;0,04835;-0,0001;0,00093;0,00425;0,02446;23,69;-0,00173;-1,26;16,05;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,4600005;-0,000032;-0,00036;0,04834;-0,000094;0,00094;0,00422;0,02446;23,69;-0,00173;-1,258;16,04;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,4800005;-0,000021;-0,00035;0,04834;-0,000091;0,00096;0,0042;0,02447;23,69;-0,00173;-1,252;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,5000005;-0,000017;-0,00036;0,04834;-0,000089;0,00096;0,00418;0,02447;23,69;-0,00173;-1,246;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,5200005;-0,00000568;-0,00036;0,04833;-0,000095;0,00097;0,00417;0,02448;23,7;-0,00174;-1,246;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,5400005;0,000028;-0,00036;0,04833;-0,0001;0,001;0,00417;0,0245;23,69;-0,00175;-1,248;16,04;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,5600005;0,000064;-0,00036;0,04833;-0,00011;0,00104;0,00417;0,02452;23,68;-0,00176;-1,248;16,03;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,5800005;0,0001;-0,00037;0,04833;-0,00012;0,00108;0,00417;0,02454;23,68;-0,00177;-1,248;16,02;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,6000005;0,00013;-0,00037;0,04833;-0,00014;0,0011;0,00417;0,02456;23,68;-0,00179;-1,25;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,6200005;0,00016;-0,00037;0,04833;-0,00015;0,00112;0,00418;0,02458;23,68;-0,00181;-1,255;15,98;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,64000051;0,00022;-0,00038;0,04833;-0,00017;0,00117;0,00419;0,02462;23,69;-0,00183;-1,261;15,98;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,66000051;0,00026;-0,00038;0,04833;-0,00019;0,00119;0,0042;0,02465;23,7;-0,00185;-1,26;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,68000051;0,00028;-0,00039;0,04833;-0,0002;0,00121;0,0042;0,02467;23,7;-0,00188;-1,253;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,70000051;0,0003;-0,0004;0,04834;-0,00022;0,00122;0,0042;0,02469;23,7;-0,0019;-1,244;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,72000051;0,00032;-0,0004;0,04834;-0,00023;0,00123;0,00421;0,0247;23,69;-0,00191;-1,242;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,74000051;0,00033;-0,0004;0,04834;-0,00024;0,00124;0,00423;0,02471;23,69;-0,00191;-1,248;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,76000051;0,00034;-0,00039;0,04835;-0,00023;0,00124;0,00425;0,02471;23,69;-0,00191;-1,255;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,78000051;0,00035;-0,00039;0,04835;-0,00023;0,00124;0,00428;0,02471;23,69;-0,0019;-1,261;15,98;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,80000051;0,00035;-0,00038;0,04836;-0,00023;0,00124;0,0043;0,02471;23,69;-0,00189;-1,266;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,82000051;0,00035;-0,00038;0,04836;-0,00023;0,00124;0,00432;0,02471;23,69;-0,00189;-1,271;15,96;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,84000051;0,00036;-0,00038;0,04836;-0,00023;0,00124;0,00433;0,02474;23,69;-0,00188;-1,273;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,86000052;0,00036;-0,00038;0,04836;-0,00023;0,00123;0,00434;0,02479;23,69;-0,00188;-1,271;15,93;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,88000052;0,00035;-0,00038;0,04836;-0,00023;0,00121;0,00435;0,02484;23,68;-0,00187;-1,267;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,90000052;0,00034;-0,00038;0,04837;-0,00023;0,00119;0,00435;0,02488;23,68;-0,00187;-1,263;15,92;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,92000052;0,00032;-0,00038;0,04837;-0,00023;0,00117;0,00436;0,02489;23,67;-0,00187;-1,262;15,93;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,94000052;0,0003;-0,00038;0,04837;-0,00023;0,00116;0,00436;0,02489;23,68;-0,00187;-1,267;15,94;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,96000052;0,00029;-0,00038;0,04837;-0,00024;0,00115;0,00436;0,02489;23,68;-0,00187;-1,278;15,96;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
10,98000052;0,00028;-0,00038;0,04837;-0,00024;0,00114;0,00436;0,02488;23,68;-0,00187;-1,289;15,97;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,00000052;0,00027;-0,00038;0,04837;-0,00024;0,00113;0,00436;0,02487;23,69;-0,00188;-1,298;15,98;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,02000052;0,00026;-0,00038;0,04837;-0,00024;0,00112;0,00436;0,02487;23,69;-0,00188;-1,3;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,04000052;0,00027;-0,00037;0,04837;-0,00024;0,00112;0,00436;0,02486;23,69;-0,00188;-1,297;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,06000053;0,00027;-0,00037;0,04837;-0,00024;0,00112;0,00436;0,02486;23,68;-0,00187;-1,291;15,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,08000053;0,00027;-0,00037;0,04837;-0,00023;0,00112;0,00436;0,02486;23,68;-0,00187;-1,282;16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,10000053;0,00027;-0,00037;0,04838;-0,00023;0,00113;0,00436;0,02486;23,68;-0,00187;-1,276;16,01;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,12000053;0,00026;-0,00038;0,04838;-0,00023;0,00112;0,00436;0,02486;23,69;-0,00188;-1,28;16,02;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,14000053;0,00026;-0,00038;0,04838;-0,00023;0,00113;0,00436;0,02486;23,69;-0,00188;-1,29;16,02;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,16000053;0,00027;-0,00038;0,04838;-0,00023;0,00113;0,00436;0,02486;23,69;-0,00188;-1,297;16,04;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,18000053;0,00025;-0,00038;0,04838;-0,00023;0,00111;0,00435;0,02484;23,69;-0,00188;-1,296;16,07;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,20000053;0,00025;-0,00038;0,04838;-0,00022;0,00111;0,00435;0,02484;23,69;-0,00188;-1,289;16,1;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,22000053;0,00026;-0,00038;0,04838;-0,00022;0,00112;0,00435;0,02485;23,68;-0,00188;-1,289;16,11;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,24000053;0,00027;-0,00038;0,04838;-0,00023;0,00112;0,00435;0,02486;23,68;-0,00188;-1,301;16,11;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,26000053;0,00028;-0,00039;0,04838;-0,00023;0,00113;0,00435;0,02487;23,67;-0,00189;-1,316;16,1;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,28000054;0,00029;-0,00038;0,04837;-0,00023;0,00115;0,00435;0,02488;23,68;-0,00189;-1,326;16,1;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,30000054;0,00029;-0,00038;0,04837;-0,00023;0,00114;0,00435;0,02488;23,68;-0,00189;-1,323;16,1;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,32000054;0,00027;-0,00039;0,04837;-0,00023;0,00112;0,00434;0,02486;23,68;-0,0019;-1,313;16,11;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,34000054;0,00025;-0,00039;0,04837;-0,00023;0,0011;0,00434;0,02485;23,68;-0,00191;-1,306;16,12;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,36000054;0,00022;-0,00039;0,04837;-0,00024;0,00108;0,00433;0,02483;23,67;-0,00191;-1,306;16,13;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,38000054;0,00021;-0,00039;0,04838;-0,00024;0,00107;0,00433;0,02482;23,67;-0,00191;-1,31;16,13;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,40000054;0,00025;-0,00039;0,04838;-0,00023;0,0011;0,00433;0,02484;23,67;-0,00192;-1,307;16,13;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,42000054;0,00029;-0,00039;0,04838;-0,00023;0,00114;0,00432;0,02487;23,67;-0,00192;-1,298;16,12;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,44000054;0,00033;-0,0004;0,04838;-0,00023;0,00118;0,0043;0,02489;23,68;-0,00193;-1,291;16,1;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,46000054;0,00036;-0,0004;0,04837;-0,00023;0,00121;0,00429;0,02491;23,69;-0,00194;-1,293;16,09;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,48000055;0,00038;-0,0004;0,04837;-0,00023;0,00123;0,0043;0,02492;23,69;-0,00195;-1,301;16,09;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,50000055;0,00036;-0,0004;0,04837;-0,00023;0,00121;0,0043;0,02491;23,69;-0,00195;-1,302;16,08;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,52000055;0,00035;-0,0004;0,04837;-0,00023;0,00121;0,0043;0,02491;23,69;-0,00196;-1,292;16,09;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,54000055;0,00034;-0,0004;0,04837;-0,00023;0,00121;0,00428;0,0249;23,69;-0,00197;-1,283;16,09;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
11,56000055;0,00031;-0,0004;0,04837;-0,00023;0,00119;0,00425;0,02487;23,68;-0,00198;-1,28;16,09;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
